split,source_mp4,wav_path,fine_label,mapped_label
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Cr70YZA3QzA_000206.mp4,train_chunk/Cr70YZA3QzA_000206-02.wav,baby crying,baby_cry
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/3-YKFxga7C0_000000.mp4,train_chunk/3-YKFxga7C0_000000-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/3-YKFxga7C0_000000.mp4,train_chunk/3-YKFxga7C0_000000-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/3-YKFxga7C0_000000.mp4,train_chunk/3-YKFxga7C0_000000-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/xb59FyD0Bv0_000070.mp4,train_chunk/xb59FyD0Bv0_000070-00.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/xb59FyD0Bv0_000070.mp4,train_chunk/xb59FyD0Bv0_000070-01.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/xb59FyD0Bv0_000070.mp4,train_chunk/xb59FyD0Bv0_000070-02.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/xl-ZJMane_U_000270.mp4,train_chunk/xl-ZJMane_U_000270-00.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/xl-ZJMane_U_000270.mp4,train_chunk/xl-ZJMane_U_000270-01.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/xl-ZJMane_U_000270.mp4,train_chunk/xl-ZJMane_U_000270-02.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0rCriaksbbg_000040.mp4,train_chunk/0rCriaksbbg_000040-00.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0rCriaksbbg_000040.mp4,train_chunk/0rCriaksbbg_000040-01.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0rCriaksbbg_000040.mp4,train_chunk/0rCriaksbbg_000040-02.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/bLtmBHKudiU_000030.mp4,train_chunk/bLtmBHKudiU_000030-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/bLtmBHKudiU_000030.mp4,train_chunk/bLtmBHKudiU_000030-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/bLtmBHKudiU_000030.mp4,train_chunk/bLtmBHKudiU_000030-02.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LmxYyXjWMJ4_000030.mp4,train_chunk/LmxYyXjWMJ4_000030-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LmxYyXjWMJ4_000030.mp4,train_chunk/LmxYyXjWMJ4_000030-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LmxYyXjWMJ4_000030.mp4,train_chunk/LmxYyXjWMJ4_000030-02.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/p6Gb3yAzZBg_000030.mp4,train_chunk/p6Gb3yAzZBg_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/p6Gb3yAzZBg_000030.mp4,train_chunk/p6Gb3yAzZBg_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/KV6RHDyaCp4_000400.mp4,train_chunk/KV6RHDyaCp4_000400-00.wav,people running,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/KV6RHDyaCp4_000400.mp4,train_chunk/KV6RHDyaCp4_000400-01.wav,people running,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/KV6RHDyaCp4_000400.mp4,train_chunk/KV6RHDyaCp4_000400-02.wav,people running,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/QhRcayuLZ48_000390.mp4,train_chunk/QhRcayuLZ48_000390-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/QhRcayuLZ48_000390.mp4,train_chunk/QhRcayuLZ48_000390-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/QhRcayuLZ48_000390.mp4,train_chunk/QhRcayuLZ48_000390-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/9ycz8025EmI_000012.mp4,train_chunk/9ycz8025EmI_000012-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/9ycz8025EmI_000012.mp4,train_chunk/9ycz8025EmI_000012-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/5ArNY1j6K30_000030.mp4,train_chunk/5ArNY1j6K30_000030-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/5ArNY1j6K30_000030.mp4,train_chunk/5ArNY1j6K30_000030-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/5ArNY1j6K30_000030.mp4,train_chunk/5ArNY1j6K30_000030-02.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LYf8FEvC9tA_000024.mp4,train_chunk/LYf8FEvC9tA_000024-00.wav,fire crackling,fire
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LYf8FEvC9tA_000024.mp4,train_chunk/LYf8FEvC9tA_000024-01.wav,fire crackling,fire
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LYf8FEvC9tA_000024.mp4,train_chunk/LYf8FEvC9tA_000024-02.wav,fire crackling,fire
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/aKdV5FvXLuI_000114.mp4,train_chunk/aKdV5FvXLuI_000114-00.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/aKdV5FvXLuI_000114.mp4,train_chunk/aKdV5FvXLuI_000114-01.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/aKdV5FvXLuI_000114.mp4,train_chunk/aKdV5FvXLuI_000114-02.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/8cQ5fnnVNvQ_000024.mp4,train_chunk/8cQ5fnnVNvQ_000024-00.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/8cQ5fnnVNvQ_000024.mp4,train_chunk/8cQ5fnnVNvQ_000024-01.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/8cQ5fnnVNvQ_000024.mp4,train_chunk/8cQ5fnnVNvQ_000024-02.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Ee9p6GjwMdo_000030.mp4,train_chunk/Ee9p6GjwMdo_000030-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Ee9p6GjwMdo_000030.mp4,train_chunk/Ee9p6GjwMdo_000030-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Ee9p6GjwMdo_000030.mp4,train_chunk/Ee9p6GjwMdo_000030-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Sf0kDGVkVzQ_000029.mp4,train_chunk/Sf0kDGVkVzQ_000029-00.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Sf0kDGVkVzQ_000029.mp4,train_chunk/Sf0kDGVkVzQ_000029-01.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Sf0kDGVkVzQ_000029.mp4,train_chunk/Sf0kDGVkVzQ_000029-02.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/mYZG7Y1-kNw_000000.mp4,train_chunk/mYZG7Y1-kNw_000000-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/mYZG7Y1-kNw_000000.mp4,train_chunk/mYZG7Y1-kNw_000000-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/mYZG7Y1-kNw_000000.mp4,train_chunk/mYZG7Y1-kNw_000000-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CxkXUBOBY_A_000030.mp4,train_chunk/CxkXUBOBY_A_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CxkXUBOBY_A_000030.mp4,train_chunk/CxkXUBOBY_A_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CxkXUBOBY_A_000030.mp4,train_chunk/CxkXUBOBY_A_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/KJswyGWb878_000136.mp4,train_chunk/KJswyGWb878_000136-00.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/KJswyGWb878_000136.mp4,train_chunk/KJswyGWb878_000136-01.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/KJswyGWb878_000136.mp4,train_chunk/KJswyGWb878_000136-02.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/udEDlhc2X2M_000164.mp4,train_chunk/udEDlhc2X2M_000164-00.wav,car engine starting,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/udEDlhc2X2M_000164.mp4,train_chunk/udEDlhc2X2M_000164-01.wav,car engine starting,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/udEDlhc2X2M_000164.mp4,train_chunk/udEDlhc2X2M_000164-02.wav,car engine starting,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/2GRbE-RUtW4_000182.mp4,train_chunk/2GRbE-RUtW4_000182-00.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/2GRbE-RUtW4_000182.mp4,train_chunk/2GRbE-RUtW4_000182-01.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/2GRbE-RUtW4_000182.mp4,train_chunk/2GRbE-RUtW4_000182-02.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/IgP-FA06k5o_000030.mp4,train_chunk/IgP-FA06k5o_000030-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/IgP-FA06k5o_000030.mp4,train_chunk/IgP-FA06k5o_000030-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/IgP-FA06k5o_000030.mp4,train_chunk/IgP-FA06k5o_000030-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/qgqhS2QjAbk_000360.mp4,train_chunk/qgqhS2QjAbk_000360-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/qgqhS2QjAbk_000360.mp4,train_chunk/qgqhS2QjAbk_000360-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/qgqhS2QjAbk_000360.mp4,train_chunk/qgqhS2QjAbk_000360-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/DKBrrRr5br4_000030.mp4,train_chunk/DKBrrRr5br4_000030-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/DKBrrRr5br4_000030.mp4,train_chunk/DKBrrRr5br4_000030-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/DKBrrRr5br4_000030.mp4,train_chunk/DKBrrRr5br4_000030-02.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/msLQCP9TWe8_000360.mp4,train_chunk/msLQCP9TWe8_000360-00.wav,people whispering,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/msLQCP9TWe8_000360.mp4,train_chunk/msLQCP9TWe8_000360-01.wav,people whispering,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/msLQCP9TWe8_000360.mp4,train_chunk/msLQCP9TWe8_000360-02.wav,people whispering,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6Y4lHqAUFdA_000226.mp4,train_chunk/6Y4lHqAUFdA_000226-00.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6Y4lHqAUFdA_000226.mp4,train_chunk/6Y4lHqAUFdA_000226-01.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6Y4lHqAUFdA_000226.mp4,train_chunk/6Y4lHqAUFdA_000226-02.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/NGIwHTuX9HA_000030.mp4,train_chunk/NGIwHTuX9HA_000030-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/NGIwHTuX9HA_000030.mp4,train_chunk/NGIwHTuX9HA_000030-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/NGIwHTuX9HA_000030.mp4,train_chunk/NGIwHTuX9HA_000030-02.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LXDcCmocy2M_000118.mp4,train_chunk/LXDcCmocy2M_000118-00.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LXDcCmocy2M_000118.mp4,train_chunk/LXDcCmocy2M_000118-01.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LXDcCmocy2M_000118.mp4,train_chunk/LXDcCmocy2M_000118-02.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Jyswgt_-XO8_000090.mp4,train_chunk/Jyswgt_-XO8_000090-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Jyswgt_-XO8_000090.mp4,train_chunk/Jyswgt_-XO8_000090-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Jyswgt_-XO8_000090.mp4,train_chunk/Jyswgt_-XO8_000090-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/vtWKvFA6lTc_000028.mp4,train_chunk/vtWKvFA6lTc_000028-00.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/vtWKvFA6lTc_000028.mp4,train_chunk/vtWKvFA6lTc_000028-01.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/vtWKvFA6lTc_000028.mp4,train_chunk/vtWKvFA6lTc_000028-02.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UPciUiZ9EDQ_000040.mp4,train_chunk/UPciUiZ9EDQ_000040-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UPciUiZ9EDQ_000040.mp4,train_chunk/UPciUiZ9EDQ_000040-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UPciUiZ9EDQ_000040.mp4,train_chunk/UPciUiZ9EDQ_000040-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/5qoHIUGJ-BM_000069.mp4,train_chunk/5qoHIUGJ-BM_000069-00.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/5qoHIUGJ-BM_000069.mp4,train_chunk/5qoHIUGJ-BM_000069-01.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/5qoHIUGJ-BM_000069.mp4,train_chunk/5qoHIUGJ-BM_000069-02.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/esR04msxkAo_000036.mp4,train_chunk/esR04msxkAo_000036-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/esR04msxkAo_000036.mp4,train_chunk/esR04msxkAo_000036-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/esR04msxkAo_000036.mp4,train_chunk/esR04msxkAo_000036-02.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Tt5GGTuqZao_000249.mp4,train_chunk/Tt5GGTuqZao_000249-00.wav,people whispering,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Tt5GGTuqZao_000249.mp4,train_chunk/Tt5GGTuqZao_000249-01.wav,people whispering,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Tt5GGTuqZao_000249.mp4,train_chunk/Tt5GGTuqZao_000249-02.wav,people whispering,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0Um0epSQe8I_000018.mp4,train_chunk/0Um0epSQe8I_000018-00.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0Um0epSQe8I_000018.mp4,train_chunk/0Um0epSQe8I_000018-01.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0Um0epSQe8I_000018.mp4,train_chunk/0Um0epSQe8I_000018-02.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UbYKiYGSsXs_000039.mp4,train_chunk/UbYKiYGSsXs_000039-00.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UbYKiYGSsXs_000039.mp4,train_chunk/UbYKiYGSsXs_000039-01.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UbYKiYGSsXs_000039.mp4,train_chunk/UbYKiYGSsXs_000039-02.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/aHHbbqwcWn0_000450.mp4,train_chunk/aHHbbqwcWn0_000450-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/aHHbbqwcWn0_000450.mp4,train_chunk/aHHbbqwcWn0_000450-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/aHHbbqwcWn0_000450.mp4,train_chunk/aHHbbqwcWn0_000450-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CyZB1asF1cM_000030.mp4,train_chunk/CyZB1asF1cM_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CyZB1asF1cM_000030.mp4,train_chunk/CyZB1asF1cM_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CyZB1asF1cM_000030.mp4,train_chunk/CyZB1asF1cM_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/XjsBzlzQfG0_000030.mp4,train_chunk/XjsBzlzQfG0_000030-00.wav,people running,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/XjsBzlzQfG0_000030.mp4,train_chunk/XjsBzlzQfG0_000030-01.wav,people running,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/XjsBzlzQfG0_000030.mp4,train_chunk/XjsBzlzQfG0_000030-02.wav,people running,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LfR3mrYpoMQ_000002.mp4,train_chunk/LfR3mrYpoMQ_000002-00.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LfR3mrYpoMQ_000002.mp4,train_chunk/LfR3mrYpoMQ_000002-01.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/LfR3mrYpoMQ_000002.mp4,train_chunk/LfR3mrYpoMQ_000002-02.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0Z5bkkIpIw0_000085.mp4,train_chunk/0Z5bkkIpIw0_000085-00.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0Z5bkkIpIw0_000085.mp4,train_chunk/0Z5bkkIpIw0_000085-01.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0Z5bkkIpIw0_000085.mp4,train_chunk/0Z5bkkIpIw0_000085-02.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Cm4actmEHLo_000057.mp4,train_chunk/Cm4actmEHLo_000057-00.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Cm4actmEHLo_000057.mp4,train_chunk/Cm4actmEHLo_000057-01.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Cm4actmEHLo_000057.mp4,train_chunk/Cm4actmEHLo_000057-02.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/R3ib9gCw1F4_000060.mp4,train_chunk/R3ib9gCw1F4_000060-00.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/R3ib9gCw1F4_000060.mp4,train_chunk/R3ib9gCw1F4_000060-01.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/R3ib9gCw1F4_000060.mp4,train_chunk/R3ib9gCw1F4_000060-02.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/4DQpYxrB9W8_000030.mp4,train_chunk/4DQpYxrB9W8_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/4DQpYxrB9W8_000030.mp4,train_chunk/4DQpYxrB9W8_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/I-Eol_S1z2Y_000115.mp4,train_chunk/I-Eol_S1z2Y_000115-00.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/I-Eol_S1z2Y_000115.mp4,train_chunk/I-Eol_S1z2Y_000115-01.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/I-Eol_S1z2Y_000115.mp4,train_chunk/I-Eol_S1z2Y_000115-02.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Da48zrkaU3E_000370.mp4,train_chunk/Da48zrkaU3E_000370-00.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Da48zrkaU3E_000370.mp4,train_chunk/Da48zrkaU3E_000370-01.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Da48zrkaU3E_000370.mp4,train_chunk/Da48zrkaU3E_000370-02.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/qjLjT7GK0yc_000076.mp4,train_chunk/qjLjT7GK0yc_000076-00.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/qjLjT7GK0yc_000076.mp4,train_chunk/qjLjT7GK0yc_000076-01.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/qjLjT7GK0yc_000076.mp4,train_chunk/qjLjT7GK0yc_000076-02.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/STr4-FxNNyQ_000000.mp4,train_chunk/STr4-FxNNyQ_000000-00.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/STr4-FxNNyQ_000000.mp4,train_chunk/STr4-FxNNyQ_000000-01.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6NUhCLkFxd0_000013.mp4,train_chunk/6NUhCLkFxd0_000013-00.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6NUhCLkFxd0_000013.mp4,train_chunk/6NUhCLkFxd0_000013-01.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6NUhCLkFxd0_000013.mp4,train_chunk/6NUhCLkFxd0_000013-02.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6uM84MFWpTE_000030.mp4,train_chunk/6uM84MFWpTE_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6uM84MFWpTE_000030.mp4,train_chunk/6uM84MFWpTE_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/6uM84MFWpTE_000030.mp4,train_chunk/6uM84MFWpTE_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/MozoM_TbKOQ_000080.mp4,train_chunk/MozoM_TbKOQ_000080-00.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/MozoM_TbKOQ_000080.mp4,train_chunk/MozoM_TbKOQ_000080-01.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/MozoM_TbKOQ_000080.mp4,train_chunk/MozoM_TbKOQ_000080-02.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Y2Xsr7bm3v4_000013.mp4,train_chunk/Y2Xsr7bm3v4_000013-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Y2Xsr7bm3v4_000013.mp4,train_chunk/Y2Xsr7bm3v4_000013-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/uy77Uxy_q-o_000050.mp4,train_chunk/uy77Uxy_q-o_000050-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/uy77Uxy_q-o_000050.mp4,train_chunk/uy77Uxy_q-o_000050-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/uy77Uxy_q-o_000050.mp4,train_chunk/uy77Uxy_q-o_000050-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/PxkvArnx7Pc_000078.mp4,train_chunk/PxkvArnx7Pc_000078-00.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/PxkvArnx7Pc_000078.mp4,train_chunk/PxkvArnx7Pc_000078-01.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/PxkvArnx7Pc_000078.mp4,train_chunk/PxkvArnx7Pc_000078-02.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/wCzsfIaFL30_000056.mp4,train_chunk/wCzsfIaFL30_000056-00.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/wCzsfIaFL30_000056.mp4,train_chunk/wCzsfIaFL30_000056-01.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/wCzsfIaFL30_000056.mp4,train_chunk/wCzsfIaFL30_000056-02.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/asp177upZ4I_000023.mp4,train_chunk/asp177upZ4I_000023-00.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/asp177upZ4I_000023.mp4,train_chunk/asp177upZ4I_000023-01.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/asp177upZ4I_000023.mp4,train_chunk/asp177upZ4I_000023-02.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/ZZeBfr6mzNM_000020.mp4,train_chunk/ZZeBfr6mzNM_000020-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/ZZeBfr6mzNM_000020.mp4,train_chunk/ZZeBfr6mzNM_000020-01.wav,playing piano,piano
